Date,Close,High,Low,Open,Volume
,GILD,GILD,GILD,GILD,GILD
2021-03-15,52.348514556884766,52.431513948093325,51.352506031262976,51.75090880826693,8780200
2021-03-16,53.12873077392578,53.28642774125801,52.414924503531694,52.48962523336885,7375800
2021-03-17,53.46902084350586,53.651623299105474,52.663916636829924,53.09552042610482,7853700
2021-03-18,53.18682861328125,53.93383587827504,52.805023141048785,52.805023141048785,7442600
2021-03-19,53.50222396850586,53.65992724680344,52.78011912259885,53.336225183680426,15230300
2021-03-22,54.39033889770508,54.49824382317812,53.004229206578714,53.16193250845551,6769200
2021-03-23,53.53542709350586,54.332232690352654,53.35282462356114,54.23262961607882,6572100
2021-03-24,53.410926818847656,54.00023078219535,53.12042575697882,53.41922865845768,7472800
2021-03-25,53.11212158203125,53.8508237533766,52.738617993871635,53.76782436321837,7391000
2021-03-26,54.14963150024414,54.1911343652845,53.03742564058163,53.14532422425918,6017100
2021-03-29,54.938133239746094,55.14563486844138,53.85082039931874,53.95042346077346,7902600
2021-03-30,54.36543655395508,55.18714137916597,54.05833180824371,55.18714137916597,5608100
2021-03-31,53.64331817626953,54.23262203534114,53.502218590107404,54.23262203534114,8817200
2021-04-01,55.1456413269043,55.4776389057414,54.30733287571042,54.57293473824885,10514200
2021-04-05,55.06262969970703,55.21203112715431,54.39032644241787,54.946429293075504,6071200
2021-04-06,54.971336364746094,55.203737184590466,54.589527780776166,54.78043207276113,5708300
2021-04-07,54.44844055175781,55.05434825461032,54.13304027212638,54.84684657085175,5188700
2021-04-08,53.9670295715332,54.9879405368339,53.80933261417159,54.863438272902364,6778500
2021-04-09,54.0417366027832,54.15793703388454,53.31962849598326,53.80103390051655,5848300
2021-04-12,53.66823196411133,54.04173241622399,53.41092560165001,54.00022955156788,4909100
2021-04-13,53.85913848876953,54.13304224108113,53.244935255589745,53.49393348568741,6143400
2021-04-14,54.199440002441406,54.92154177813423,53.80933584054141,53.92553627185861,5654100
2021-04-15,54.58952713012695,55.09583162408789,53.70142038919416,53.70142038919416,5635000
2021-04-16,55.502532958984375,55.68512905664932,54.66422468094798,54.79702241856309,7715600
2021-04-19,54.73893737792969,55.61044691479765,54.44013447000057,55.36144238070727,7204100
2021-04-20,55.09584426879883,55.28674860232171,54.207737324042036,54.61444517971061,4989400
2021-04-21,55.43614196777344,55.53574504016235,55.09583621978058,55.22864031629912,5581000
2021-04-22,54.481632232666016,55.20374024792243,54.39033100088252,55.17884106333562,6488700
2021-04-23,54.348838806152344,54.53143495183735,53.8508297448986,54.36543615305161,5463300
2021-04-26,54.581241607666016,54.680838357516826,53.98363577876717,54.3239352281716,6868400
2021-04-27,53.67652893066406,54.780439303074196,53.63503239732765,54.730640930091205,7278300
2021-04-28,53.485633850097656,53.70143103304016,53.00422844362852,53.6931355253914,7861300
