ticker,week,weekly_close,volume,weekly_return,next_week_return,news_count,avg_tone,neg_tone_pct,fda_mention_count,regulatory_event_flag
ABBV,2021-11-08/2021-11-14,100.06387329101562,70150003146800498110031209002740300,-0.001791977345205198,-0.0062409782813895864,0.0,0.0,0.0,0.0,0.0
ABBV,2021-11-15/2021-11-21,99.43937683105467,39410003476400436150031603005885800,-0.0062409782813895864,0.0023228981937464255,0.0,0.0,0.0,0.0,0.0
ABBV,2021-11-22/2021-11-28,99.6703643798828,3975800894830057928005016700,0.0023228981937464255,0.020083980442734628,0.0,0.0,0.0,0.0,0.0
ABBV,2021-11-29/2021-12-05,101.6721420288086,43725008172100628750049198006428100,0.020083980442734628,0.055700460387902995,0.0,0.0,0.0,0.0,0.0
ABBV,2021-12-06/2021-12-12,107.3353271484375,89399006123300527810080823007059500,0.055700460387902995,0.03235824374410745,0.0,0.0,0.0,0.0,0.0
ABBV,2021-12-13/2021-12-19,110.80850982666016,783420063814009585600956900012631100,0.03235824374410745,0.02748409121438722,0.0,0.0,0.0,0.0,0.0
ABBV,2021-12-20/2021-12-26,113.8539810180664,7119200608590070709005702300,0.02748409121438722,0.01735668447287897,0.0,0.0,0.0,0.0,0.0
ABBV,2021-12-27/2022-01-02,115.83010864257812,44368004237200559430063543003963400,0.01735668447287897,-0.003840381860619413,0.0,0.0,0.0,0.0,0.0
ABBV,2022-01-03/2022-01-09,115.3852767944336,68398006298300772490046670008630300,-0.003840381860619413,0.017792642963111227,0.0,0.0,0.0,0.0,0.0
ABBV,2022-01-10/2022-01-16,117.43828582763672,979440071594006589300838640010484500,0.017792642963111227,-0.028630201604365912,0.0,0.0,0.0,0.0,0.0
ABBV,2022-01-17/2022-01-23,114.07600402832033,12341900619670066128007583000,-0.028630201604365912,0.045006711400418675,0.0,0.0,0.0,0.0,0.0
ABBV,2022-01-24/2022-01-30,119.21018981933594,1373380010296500804030088691008014400,0.045006711400418675,0.019794154514545026,0.0,0.0,0.0,0.0,0.0
